datetime,Eólica,Hidráulica,Otras renovables,Residuos renovables,Solar fotovoltaica,Solar térmica,hora,dia_semana,mes,es_fin_semana,trimestre
2022-01-01 23:00:00+00:00,103224.219,52663.908,14173.18,2387.782,42032.416,4509.884,23,5,1,1,1
2022-01-02 23:00:00+00:00,151458.364,53068.508,14249.328,2388.435,46275.789,6250.758,23,6,1,1,1
2022-01-03 23:00:00+00:00,302569.215,51497.125,14951.21,2361.4625,26961.168,1141.307,23,0,1,0,1
2022-01-04 23:00:00+00:00,288109.621,57195.362,14758.413,2387.6545,33969.307,1970.0,23,1,1,0,1
2022-01-05 23:00:00+00:00,196473.458,60819.354,14508.809,2363.108,51808.514,6858.916,23,2,1,0,1
2022-01-06 23:00:00+00:00,208086.426,61828.317,14961.124,1868.2005,50857.935,7903.452,23,3,1,0,1
2022-01-07 23:00:00+00:00,261840.127,56439.661,14858.061,2358.3015,43500.686,2736.09,23,4,1,0,1
2022-01-08 23:00:00+00:00,392836.041,47992.706,14041.184,2370.8715,39167.15,4320.112,23,5,1,1,1
2022-01-09 23:00:00+00:00,307206.821,71538.166,14227.208,2332.08,37272.071,3047.808,23,6,1,1,1
2022-01-10 23:00:00+00:00,243326.747,72588.11,14419.601,2166.616,43255.163,5742.221,23,0,1,0,1
2022-01-11 23:00:00+00:00,262764.663,64160.029,13885.008,2093.575,53236.148,7250.378,23,1,1,0,1
2022-01-12 23:00:00+00:00,128972.258,92767.007,14322.746,2069.964,51342.015,6936.346,23,2,1,0,1
2022-01-13 23:00:00+00:00,84023.751,94145.911,14325.956,2078.501,50498.544,6621.63,23,3,1,0,1
2022-01-14 23:00:00+00:00,62011.399,91887.61,14854.654,2083.3705,51528.371,6439.666,23,4,1,0,1
2022-01-15 23:00:00+00:00,64140.734,77921.664,14319.25,2239.0645,55654.136,6044.411,23,5,1,1,1
2022-01-16 23:00:00+00:00,76131.145,86786.218,13497.457,2135.7915,58980.903,8099.796,23,6,1,1,1
2022-01-17 23:00:00+00:00,50593.352,88288.03,12957.42,2038.3765,59547.559,7751.063,23,0,1,0,1
2022-01-18 23:00:00+00:00,96063.111,79449.186,12999.103,2054.144,58043.631,8088.549,23,1,1,0,1
2022-01-19 23:00:00+00:00,208372.651,69422.179,13386.813,2000.1635,58270.889,8236.413,23,2,1,0,1
2022-01-20 23:00:00+00:00,307486.094,55307.414,13266.074,1892.2845,59699.94,8747.55,23,3,1,0,1
2022-01-21 23:00:00+00:00,174687.507,52908.469,13261.382,2155.9,52759.805,8167.703,23,4,1,0,1
2022-01-22 23:00:00+00:00,95033.597,66024.915,12417.304,2260.958,46146.274,3164.662,23,5,1,1,1
2022-01-23 23:00:00+00:00,82138.372,93479.039,12405.46,2306.7825,43761.776,3149.549,23,6,1,1,1
2022-01-24 23:00:00+00:00,99780.138,75775.506,13182.852,2329.6435,43020.066,3982.911,23,0,1,0,1
2022-01-25 23:00:00+00:00,122851.364,82570.09,12964.856,2355.618,38068.026,912.445,23,1,1,0,1
2022-01-26 23:00:00+00:00,134079.937,66971.955,13411.33,2306.07,49852.119,2736.412,23,2,1,0,1
2022-01-27 23:00:00+00:00,213019.302,54858.446,13498.651,2286.62,63967.042,7939.901,23,3,1,0,1
2022-01-28 23:00:00+00:00,114512.976,54088.342,13401.094,2316.85,65020.77,7695.927,23,4,1,0,1
2022-01-29 23:00:00+00:00,91995.804,52934.204,13269.68,2286.939,58237.89,2791.256,23,5,1,1,1
2022-01-30 23:00:00+00:00,291235.845,50214.76,12834.584,2279.814,59125.994,5036.253,23,6,1,1,1
2022-01-31 23:00:00+00:00,314120.963,43982.711,12418.61,2346.6995,65120.954,11109.532,23,0,1,0,1
2022-02-01 23:00:00+00:00,142968.357,45790.669,13227.157,2427.751,68685.614,11713.082,23,1,2,0,1
2022-02-02 23:00:00+00:00,83298.879,44736.909,13301.98,2362.5535,54859.326,4680.826,23,2,2,0,1
2022-02-03 23:00:00+00:00,104908.095,43784.029,13256.324,2436.916,34941.342,378.878,23,3,2,0,1
2022-02-04 23:00:00+00:00,194861.249,27907.566,12892.953,2476.0745,48099.441,3678.128,23,4,2,0,1
2022-02-05 23:00:00+00:00,146148.357,32246.318,13173.078,2480.1865,57725.562,6986.745,23,5,2,1,1
2022-02-06 23:00:00+00:00,230300.646,34195.675,13066.186,2427.4175,69592.814,11721.169,23,6,2,1,1
2022-02-07 23:00:00+00:00,135505.185,35427.689,14001.449,2382.2985,67466.224,11905.95,23,0,2,0,1
2022-02-08 23:00:00+00:00,102342.019,44349.113,14102.368,2432.742,63447.903,10056.906,23,1,2,0,1
2022-02-09 23:00:00+00:00,49985.087,52353.205,13279.958,2402.653,60039.427,6706.756,23,2,2,0,1
2022-02-10 23:00:00+00:00,74209.77,57381.227,13181.514,2421.5985,57800.922,5114.518,23,3,2,0,1
2022-02-11 23:00:00+00:00,49280.787,46106.872,13328.373,2463.568,50251.185,2586.272,23,4,2,0,1
2022-02-12 23:00:00+00:00,247543.301,28127.296,13085.725,2445.165,41823.78,1774.711,23,5,2,1,1
2022-02-13 23:00:00+00:00,299873.419,36435.035,12696.676,2430.896,65942.973,8173.417,23,6,2,1,1
2022-02-14 23:00:00+00:00,233260.937,43537.02,12548.308,2266.037,72636.912,11873.394,23,0,2,0,1
2022-02-15 23:00:00+00:00,313784.584,27839.743,12285.364,2232.643,59449.259,8065.491,23,1,2,0,1
2022-02-16 23:00:00+00:00,176148.271,42861.983,13052.737,2348.2905,73016.041,11428.492,23,2,2,0,1
2022-02-17 23:00:00+00:00,144309.805,47606.813,13573.59,2336.4735,69274.229,10039.193,23,3,2,0,1
2022-02-18 23:00:00+00:00,226441.701,33028.231,13983.409,2382.7165,46276.826,3655.777,23,4,2,0,1
2022-02-19 23:00:00+00:00,137019.418,39434.492,13781.106,2336.5,73880.123,12422.467,23,5,2,1,1
2022-02-20 23:00:00+00:00,196783.28,40132.181,13668.057,2390.984,79987.346,15248.398,23,6,2,1,1
2022-02-21 23:00:00+00:00,180673.214,41168.218,14069.355,2444.7265,83079.932,16086.675,23,0,2,0,1
2022-02-22 23:00:00+00:00,111385.453,47695.697,13343.622,2419.984,62765.417,4271.198,23,1,2,0,1
2022-02-23 23:00:00+00:00,134142.976,53445.995,14050.899,2471.2015,41807.417,1000.717,23,2,2,0,1
2022-02-24 23:00:00+00:00,301636.596,47794.918,13867.283,2481.756,30552.859,780.184,23,3,2,0,1
2022-02-25 23:00:00+00:00,175164.456,48590.92,13917.061,2491.572,29456.393,425.962,23,4,2,0,1
2022-02-26 23:00:00+00:00,59532.747,48488.147,12969.678,2269.07,52548.059,4131.897,23,5,2,1,1
2022-02-27 23:00:00+00:00,58140.946,40270.916,13788.533,2098.405,75745.54,12175.633,23,6,2,1,1
2022-02-28 23:00:00+00:00,123076.035,46013.742,14464.034,1945.9,76296.301,13068.189,23,0,2,0,1
2022-03-01 23:00:00+00:00,183507.033,49933.152,13506.631,2136.3355,71623.274,13518.494,23,1,3,0,1
2022-03-02 23:00:00+00:00,177000.665,58464.405,14075.585,2289.108,35527.42,1400.456,23,2,3,0,1
2022-03-03 23:00:00+00:00,278139.641,48498.227,14579.7,2433.707,53942.654,9300.635,23,3,3,0,1
2022-03-04 23:00:00+00:00,158039.877,58030.205,14608.914,2448.606,56344.94,4141.335,23,4,3,0,1
2022-03-05 23:00:00+00:00,129628.832,54890.573,14446.724,2374.411,57379.073,12363.073,23,5,3,1,1
2022-03-06 23:00:00+00:00,102770.679,69767.465,14385.615,2357.985,46524.451,5543.054,23,6,3,1,1
2022-03-07 23:00:00+00:00,168058.487,46112.58,13984.438,2327.319,51734.838,4040.675,23,0,3,0,1
2022-03-08 23:00:00+00:00,159043.62,52481.276,13487.896,2330.9035,67636.29,10625.415,23,1,3,0,1
2022-03-09 23:00:00+00:00,200908.966,44973.443,14096.282,2227.101,66398.049,10252.191,23,2,3,0,1
2022-03-10 23:00:00+00:00,249443.232,50810.714,14206.25,2235.5135,24921.495,221.883,23,3,3,0,1
2022-03-11 23:00:00+00:00,232189.098,49346.665,14039.653,2429.0415,61151.569,3869.983,23,4,3,0,1
2022-03-12 23:00:00+00:00,162969.805,50728.507,13505.617,2471.1855,75262.876,7531.367,23,5,3,1,1
2022-03-13 23:00:00+00:00,357338.79,53870.06,12223.445,2406.9425,18207.48,281.928,23,6,3,1,1
2022-03-14 23:00:00+00:00,324240.52,78970.169,12993.145,2399.484,19085.939,16.414,23,0,3,0,1
2022-03-15 23:00:00+00:00,204129.175,86227.041,13508.511,2411.702,10901.577,0.818,23,1,3,0,1
2022-03-16 23:00:00+00:00,388807.917,56751.772,13984.555,2390.0255,23170.685,198.302,23,2,3,0,1
2022-03-17 23:00:00+00:00,202759.316,64043.261,13998.358,2380.983,38313.835,203.657,23,3,3,0,1
2022-03-18 23:00:00+00:00,138549.917,53365.048,13242.306,2404.0725,45825.393,3240.511,23,4,3,0,1
2022-03-19 23:00:00+00:00,238580.928,43664.806,11774.251,2402.5435,43448.278,2140.717,23,5,3,1,1
2022-03-20 23:00:00+00:00,283036.525,44787.521,11050.372,2324.2975,31657.996,314.834,23,6,3,1,1
2022-03-21 23:00:00+00:00,306606.135,51753.806,11745.321,2294.4865,36070.926,401.022,23,0,3,0,1
2022-03-22 23:00:00+00:00,278919.39,63691.168,13374.536,2381.617,27752.194,283.189,23,1,3,0,1
2022-03-23 23:00:00+00:00,226116.909,75854.814,13641.16,2422.379,21947.319,200.568,23,2,3,0,1
2022-03-24 23:00:00+00:00,186887.046,68437.141,13946.096,2370.2285,26550.758,318.873,23,3,3,0,1
2022-03-25 23:00:00+00:00,115536.088,64770.451,13725.272,2402.0905,42189.472,831.646,23,4,3,0,1
2022-03-26 23:00:00+00:00,115393.586,44221.507,13540.455,2343.7975,68668.348,3945.379,23,5,3,1,1
2022-03-27 22:00:00+00:00,172727.987,55121.944,13998.683,2398.3505,55508.578,3713.637,22,6,3,1,1
2022-03-28 22:00:00+00:00,64640.241,67277.874,14310.339,2402.7635,40792.732,81.119,22,0,3,0,1
2022-03-29 22:00:00+00:00,183132.739,60311.309,14349.389,2199.16,53781.814,5068.586,22,1,3,0,1
2022-03-30 22:00:00+00:00,306505.87,62011.052,13887.18,1636.2135,68397.388,3450.424,22,2,3,0,1
2022-03-31 22:00:00+00:00,319426.007,62849.136,13784.85,2026.1575,87893.804,12680.789,22,3,3,0,1
2022-04-01 22:00:00+00:00,251407.963,46879.554,14075.382,2070.2825,104748.42,20011.975,22,4,4,0,2
2022-04-02 22:00:00+00:00,244299.004,36153.735,14176.68,2305.476,99487.823,15596.966,22,5,4,1,2
2022-04-03 22:00:00+00:00,297468.034,55284.51,14446.074,2388.415,55087.336,2861.806,22,6,4,1,2
2022-04-04 22:00:00+00:00,179118.738,79361.272,14115.908,2409.579,39091.197,260.354,22,0,4,0,2
2022-04-05 22:00:00+00:00,139997.579,68916.792,14346.888,2358.6125,93150.326,12930.425,22,1,4,0,2
2022-04-06 22:00:00+00:00,291099.572,49475.52,14103.049,2306.846,104985.165,19688.583,22,2,4,0,2
2022-04-07 22:00:00+00:00,340695.247,45909.304,14391.815,2216.343,77472.467,9780.54,22,3,4,0,2
2022-04-08 22:00:00+00:00,143248.716,63338.129,14657.984,2451.3115,80196.586,9868.678,22,4,4,0,2
2022-04-09 22:00:00+00:00,188452.528,33603.368,13742.53,2320.662,97115.922,20019.833,22,5,4,1,2
2022-04-10 22:00:00+00:00,342233.921,39553.627,14398.225,2203.984,69466.175,7682.185,22,6,4,1,2
2022-04-11 22:00:00+00:00,172471.489,65887.745,14614.653,2399.5645,51714.265,2462.286,22,0,4,0,2
2022-04-12 22:00:00+00:00,115374.58,66533.283,14721.273,2390.424,75035.882,12479.461,22,1,4,0,2
2022-04-13 22:00:00+00:00,111756.689,50695.136,14989.8,2432.8465,95315.333,17686.205,22,2,4,0,2
2022-04-14 22:00:00+00:00,61966.009,44056.639,15146.526,2404.9765,103832.346,21636.396,22,3,4,0,2
2022-04-15 22:00:00+00:00,132325.652,34879.665,14467.456,2361.4375,110876.66,23490.569,22,4,4,0,2
2022-04-16 22:00:00+00:00,121604.658,42168.673,14599.48,2320.328,101884.23,19800.092,22,5,4,1,2
2022-04-17 22:00:00+00:00,169321.503,48851.427,14406.948,2325.861,106440.25,21584.223,22,6,4,1,2
2022-04-18 22:00:00+00:00,240221.923,52283.823,14738.269,2330.9145,69846.152,12154.252,22,0,4,0,2
2022-04-19 22:00:00+00:00,340002.38,58402.66,13859.736,2183.596,49936.492,4439.571,22,1,4,0,2
2022-04-20 22:00:00+00:00,218942.347,74469.742,14634.561,2294.1095,98236.498,18400.084,22,2,4,0,2
2022-04-21 22:00:00+00:00,178854.511,76819.159,14250.74,2356.1765,37812.839,1773.154,22,3,4,0,2
2022-04-22 22:00:00+00:00,347307.159,46739.58,13505.459,2236.2725,70766.554,6208.63,22,4,4,0,2
2022-04-23 22:00:00+00:00,169164.094,58968.344,13897.732,2218.4585,105229.32,17342.775,22,5,4,1,2
2022-04-24 22:00:00+00:00,33183.504,68671.209,13981.522,1947.041,114739.946,23810.28,22,6,4,1,2
2022-04-25 22:00:00+00:00,64831.13,71705.931,14027.327,1153.3,84243.059,11318.825,22,0,4,0,2
2022-04-26 22:00:00+00:00,42717.091,80354.234,13940.599,1124.6135,65985.537,12329.856,22,1,4,0,2
2022-04-27 22:00:00+00:00,83485.684,95063.068,14539.548,1176.9945,66321.556,12698.503,22,2,4,0,2
2022-04-28 22:00:00+00:00,76709.293,98843.201,14516.808,1814.7825,112857.938,21668.883,22,3,4,0,2
2022-04-29 22:00:00+00:00,117140.177,85759.05,14520.308,2242.784,103414.333,20111.431,22,4,4,0,2
2022-04-30 22:00:00+00:00,95891.044,64183.762,14139.603,2228.205,111138.558,21416.885,22,5,4,1,2
2022-05-01 22:00:00+00:00,153686.956,72241.737,13884.665,2130.8105,85090.558,18992.07,22,6,5,1,2
2022-05-02 22:00:00+00:00,180776.242,92072.396,14028.063,2020.9985,66185.268,6983.876,22,0,5,0,2
2022-05-03 22:00:00+00:00,173395.08,105463.94,14577.66,2030.255,72241.97,7604.375,22,1,5,0,2
2022-05-04 22:00:00+00:00,197135.975,84997.848,14601.466,1937.667,111337.596,22688.205,22,2,5,0,2
2022-05-05 22:00:00+00:00,223456.04,67299.323,14714.14,2076.667,121294.11,27222.988,22,3,5,0,2
2022-05-06 22:00:00+00:00,149833.537,70818.61,15028.981,2074.317,120202.611,27037.537,22,4,5,0,2
2022-05-07 22:00:00+00:00,96708.991,63031.793,13485.027,2088.163,117552.334,26898.91,22,5,5,1,2
2022-05-08 22:00:00+00:00,59726.347,77454.313,11595.994,2082.5705,119106.298,25091.735,22,6,5,1,2
2022-05-09 22:00:00+00:00,78450.384,81566.329,10536.561,2151.992,119115.903,25439.786,22,0,5,0,2
2022-05-10 22:00:00+00:00,124949.34,75601.047,10598.514,2310.005,112651.034,23915.417,22,1,5,0,2
2022-05-11 22:00:00+00:00,131414.297,65974.457,12248.703,2298.2695,100510.426,16359.175,22,2,5,0,2
2022-05-12 22:00:00+00:00,50087.854,72721.42,12343.741,2322.4085,114215.797,22480.236,22,3,5,0,2
2022-05-13 22:00:00+00:00,107470.359,51257.607,12776.626,2345.689,97462.624,18159.578,22,4,5,0,2
2022-05-14 22:00:00+00:00,199488.372,50323.459,12518.78,2299.1495,96442.486,13707.463,22,5,5,1,2
2022-05-15 22:00:00+00:00,122860.924,60326.747,12904.652,2337.0045,116129.553,22228.119,22,6,5,1,2
2022-05-16 22:00:00+00:00,106021.608,62900.111,12879.179,2152.0345,117950.472,26921.466,22,0,5,0,2
2022-05-17 22:00:00+00:00,111491.327,57080.982,12615.423,1927.8165,108768.536,23520.181,22,1,5,0,2
2022-05-18 22:00:00+00:00,188678.749,61086.942,12334.633,1937.04,107064.959,18029.418,22,2,5,0,2
2022-05-19 22:00:00+00:00,205370.841,58008.896,12373.885,1974.9935,92292.723,6830.094,22,3,5,0,2
2022-05-20 22:00:00+00:00,170099.029,53680.357,13310.586,1955.106,82564.251,4034.767,22,4,5,0,2
2022-05-21 22:00:00+00:00,151682.46,48588.401,12930.753,2027.6845,80571.767,6919.295,22,5,5,1,2
2022-05-22 22:00:00+00:00,167328.577,58665.944,12819.046,2266.5655,113180.476,20608.804,22,6,5,1,2
2022-05-23 22:00:00+00:00,193291.059,51716.217,11190.157,2307.77,95798.519,19331.293,22,0,5,0,2
2022-05-24 22:00:00+00:00,224575.115,44922.158,11074.886,2327.2325,115293.604,23813.259,22,1,5,0,2
2022-05-25 22:00:00+00:00,241695.598,40607.276,11178.963,2318.222,126141.71,29162.043,22,2,5,0,2
2022-05-26 22:00:00+00:00,223367.05,42599.721,12100.926,2278.275,124336.341,29952.619,22,3,5,0,2
2022-05-27 22:00:00+00:00,142279.314,49072.91,12459.576,2270.8405,120714.22,27899.464,22,4,5,0,2
2022-05-28 22:00:00+00:00,146906.644,36036.97,12317.401,2258.268,112378.222,22293.048,22,5,5,1,2
2022-05-29 22:00:00+00:00,102349.71,46544.346,12999.377,2365.938,94074.833,11518.602,22,6,5,1,2
2022-05-30 22:00:00+00:00,50245.029,56569.837,13881.035,2378.6355,120835.729,24186.787,22,0,5,0,2
2022-05-31 22:00:00+00:00,114650.094,51975.913,13327.371,2380.673,104083.229,20953.669,22,1,5,0,2
2022-06-01 22:00:00+00:00,70022.177,63304.908,13438.989,2119.022,96657.724,13060.332,22,2,6,0,2
2022-06-02 22:00:00+00:00,74921.839,56870.562,14001.712,2068.475,106861.419,13228.506,22,3,6,0,2
2022-06-03 22:00:00+00:00,81694.296,42969.062,13566.141,2091.7185,107799.632,17565.555,22,4,6,0,2
2022-06-04 22:00:00+00:00,73442.369,34885.092,13061.92,2069.6,122278.808,21059.973,22,5,6,1,2
2022-06-05 22:00:00+00:00,89300.55,41257.077,12784.505,2026.3335,111287.632,22807.027,22,6,6,1,2
2022-06-06 22:00:00+00:00,83455.425,40116.967,13167.716,2183.4,119504.161,24420.93,22,0,6,0,2
2022-06-07 22:00:00+00:00,176138.08,39273.705,13447.393,2108.5505,96868.734,19060.664,22,1,6,0,2
2022-06-08 22:00:00+00:00,155459.571,41990.272,13746.752,1957.309,121710.525,25086.49,22,2,6,0,2
2022-06-09 22:00:00+00:00,124666.977,46469.375,13635.911,2177.9785,104018.566,20869.337,22,3,6,0,2
2022-06-10 22:00:00+00:00,173519.116,42766.557,12632.84,2233.8885,108428.558,19855.815,22,4,6,0,2
2022-06-11 22:00:00+00:00,201224.128,35703.612,12250.604,2207.358,103649.438,19289.763,22,5,6,1,2
2022-06-12 22:00:00+00:00,162411.479,62497.151,11916.305,2151.9725,94731.854,10955.593,22,6,6,1,2
2022-06-13 22:00:00+00:00,85494.975,58736.145,12502.593,2009.0575,98790.509,13105.758,22,0,6,0,2
2022-06-14 22:00:00+00:00,96387.068,70232.519,13328.648,1816.167,84602.588,5314.161,22,1,6,0,2
2022-06-15 22:00:00+00:00,102089.44,39083.438,14584.546,1826.9705,87263.391,8511.668,22,2,6,0,2
2022-06-16 22:00:00+00:00,122415.764,29574.021,14967.003,1704.703,95769.681,9977.217,22,3,6,0,2
2022-06-17 22:00:00+00:00,183282.792,35891.98,14971.918,1639.414,105176.568,14740.203,22,4,6,0,2
2022-06-18 22:00:00+00:00,209920.711,25833.206,14724.108,1991.105,103564.939,15696.57,22,5,6,1,2
2022-06-19 22:00:00+00:00,110389.706,34980.042,14285.546,2031.703,97841.664,13127.635,22,6,6,1,2
2022-06-20 22:00:00+00:00,91590.792,38228.964,14349.395,2063.405,89870.51,10756.941,22,0,6,0,2
2022-06-21 22:00:00+00:00,80453.78,31389.067,14411.281,2295.5175,91027.507,11444.941,22,1,6,0,2
2022-06-22 22:00:00+00:00,115679.757,23678.989,14404.652,2287.01,92468.628,12122.26,22,2,6,0,2
2022-06-23 22:00:00+00:00,143201.508,25429.295,14508.992,2367.105,120737.334,21338.988,22,3,6,0,2
2022-06-24 22:00:00+00:00,111640.508,25895.483,14849.961,2366.922,112647.632,28349.743,22,4,6,0,2
2022-06-25 22:00:00+00:00,120904.725,26620.865,14499.214,2280.6555,119010.38,24827.561,22,5,6,1,2
2022-06-26 22:00:00+00:00,184126.589,28095.458,14417.712,2314.1745,110673.849,24597.364,22,6,6,1,2
2022-06-27 22:00:00+00:00,77045.617,33761.047,14473.834,2219.9505,119092.233,22671.845,22,0,6,0,2
2022-06-28 22:00:00+00:00,106385.725,30152.732,14359.955,2095.959,122260.156,25233.547,22,1,6,0,2
2022-06-29 22:00:00+00:00,128712.495,34970.121,14455.455,2131.3055,115011.572,24187.811,22,2,6,0,2
2022-06-30 22:00:00+00:00,112122.138,39268.561,14741.845,2071.1345,115600.189,23867.38,22,3,6,0,2
2022-07-01 22:00:00+00:00,135682.27,34319.462,14272.915,2028.794,110452.427,23350.027,22,4,7,0,3
2022-07-02 22:00:00+00:00,163069.309,31868.588,13027.61,2042.461,98633.498,17310.659,22,5,7,1,3
2022-07-03 22:00:00+00:00,146680.131,33645.799,12756.176,2019.5465,116445.02,20171.179,22,6,7,1,3
2022-07-04 22:00:00+00:00,217053.18,30884.401,12948.32,2008.972,103126.893,20832.011,22,0,7,0,3
2022-07-05 22:00:00+00:00,231582.282,30206.431,13326.173,1981.898,99138.911,22191.103,22,1,7,0,3
2022-07-06 22:00:00+00:00,256636.97,27913.951,12981.271,1873.783,115141.388,24584.896,22,2,7,0,3
2022-07-07 22:00:00+00:00,210936.34,28680.444,12763.594,1753.976,115754.599,24270.165,22,3,7,0,3
2022-07-08 22:00:00+00:00,140341.926,29536.243,13218.184,1743.358,118009.929,22685.818,22,4,7,0,3
2022-07-09 22:00:00+00:00,103904.855,25719.222,13455.903,1804.374,110333.723,22367.754,22,5,7,1,3
2022-07-10 22:00:00+00:00,111886.688,35046.986,13627.157,1915.484,106596.27,20935.077,22,6,7,1,3
2022-07-11 22:00:00+00:00,107204.695,40461.208,13825.564,1671.6365,95874.361,14760.634,22,0,7,0,3
2022-07-12 22:00:00+00:00,100425.472,45194.235,13980.874,1468.765,103022.245,19072.69,22,1,7,0,3
2022-07-13 22:00:00+00:00,113151.616,39913.108,13897.57,1470.866,97873.906,16742.024,22,2,7,0,3
2022-07-14 22:00:00+00:00,154307.345,28887.472,13538.601,1549.784,97851.215,19578.7,22,3,7,0,3
2022-07-15 22:00:00+00:00,90574.472,27649.177,13448.919,1835.498,103087.373,19091.171,22,4,7,0,3
2022-07-16 22:00:00+00:00,108218.793,24813.943,12992.529,2017.278,98850.178,18376.061,22,5,7,1,3
2022-07-17 22:00:00+00:00,148550.8,28143.799,13506.962,1977.372,104009.173,18678.544,22,6,7,1,3
2022-07-18 22:00:00+00:00,165830.098,29537.502,13873.267,2028.0665,114513.373,24102.398,22,0,7,0,3
2022-07-19 22:00:00+00:00,109045.68,35784.26,14320.211,2022.0925,115791.316,25285.757,22,1,7,0,3
2022-07-20 22:00:00+00:00,149483.328,32238.538,13748.335,2030.9575,112661.044,23878.754,22,2,7,0,3
2022-07-21 22:00:00+00:00,161382.578,39435.714,12216.254,2017.737,108202.207,22612.615,22,3,7,0,3
2022-07-22 22:00:00+00:00,116683.434,31529.432,12532.683,2049.353,111474.874,22341.358,22,4,7,0,3
2022-07-23 22:00:00+00:00,83900.808,36011.855,11952.638,2096.072,106534.388,18342.657,22,5,7,1,3
2022-07-24 22:00:00+00:00,138198.428,32312.592,11921.624,2090.2375,106005.601,18756.482,22,6,7,1,3
2022-07-25 22:00:00+00:00,168254.463,40657.303,11215.52,2061.097,111042.457,23411.492,22,0,7,0,3
2022-07-26 22:00:00+00:00,123823.559,41590.177,12307.137,2056.448,111321.874,27084.961,22,1,7,0,3
2022-07-27 22:00:00+00:00,77411.312,48283.044,12707.568,1962.221,106311.754,25072.58,22,2,7,0,3
2022-07-28 22:00:00+00:00,113244.124,45260.594,13344.454,1776.9425,105280.766,24564.503,22,3,7,0,3
2022-07-29 22:00:00+00:00,188883.998,26639.445,13123.243,1767.347,97688.153,20116.259,22,4,7,0,3
2022-07-30 22:00:00+00:00,136874.222,23288.081,12989.144,1838.59,107301.874,22799.887,22,5,7,1,3
2022-07-31 22:00:00+00:00,120075.072,38728.172,13485.475,1869.988,104883.492,22003.706,22,6,7,1,3
2022-08-01 22:00:00+00:00,96824.051,40738.499,13238.752,1741.9435,103928.165,22770.337,22,0,8,0,3
2022-08-02 22:00:00+00:00,122678.97,33687.086,13047.503,1771.7715,105714.797,22989.162,22,1,8,0,3
2022-08-03 22:00:00+00:00,168593.292,32109.511,12892.37,1626.439,107615.411,24607.258,22,2,8,0,3
2022-08-04 22:00:00+00:00,207469.188,30001.162,12737.202,1513.352,113442.243,25589.25,22,3,8,0,3
2022-08-05 22:00:00+00:00,158166.349,27504.882,12525.167,1749.4045,111025.901,25780.713,22,4,8,0,3
2022-08-06 22:00:00+00:00,125172.822,24341.388,12528.888,1689.7005,108751.781,25088.922,22,5,8,1,3
2022-08-07 22:00:00+00:00,109813.095,32018.115,12488.093,1895.899,106941.31,24896.309,22,6,8,1,3
2022-08-08 22:00:00+00:00,150275.505,30377.66,12246.975,1938.294,100025.716,16937.601,22,0,8,0,3
2022-08-09 22:00:00+00:00,123349.505,32825.607,11939.712,1887.981,98243.588,16002.661,22,1,8,0,3
2022-08-10 22:00:00+00:00,98322.435,33676.242,11940.53,1952.613,104675.783,19045.965,22,2,8,0,3
2022-08-11 22:00:00+00:00,71192.278,46091.04,13150.217,1815.158,95983.909,12107.696,22,3,8,0,3
2022-08-12 22:00:00+00:00,179732.699,29940.617,12774.471,1965.08,50748.121,2352.083,22,4,8,0,3
2022-08-13 22:00:00+00:00,142194.594,19224.103,13476.656,1925.275,108196.793,17700.677,22,5,8,1,3
2022-08-14 22:00:00+00:00,113466.724,23362.474,11895.183,1904.5205,114164.195,23172.158,22,6,8,1,3
2022-08-15 22:00:00+00:00,170182.368,26833.238,11216.659,1718.111,105188.57,21540.155,22,0,8,0,3
2022-08-16 22:00:00+00:00,171845.542,25785.193,11381.786,1487.112,109509.907,21909.48,22,1,8,0,3
2022-08-17 22:00:00+00:00,182688.904,31052.176,11727.532,1505.761,112139.448,24463.475,22,2,8,0,3
2022-08-18 22:00:00+00:00,147202.614,36477.814,12445.409,1376.0495,114770.056,24441.298,22,3,8,0,3
2022-08-19 22:00:00+00:00,81896.906,32419.922,13070.461,1369.565,111323.23,23770.483,22,4,8,0,3
2022-08-20 22:00:00+00:00,118670.181,21378.233,12930.689,1463.682,112944.857,24991.565,22,5,8,1,3
2022-08-21 22:00:00+00:00,179852.337,30351.474,11401.748,1520.98,112023.611,25272.71,22,6,8,1,3
2022-08-22 22:00:00+00:00,120077.843,38161.312,11445.556,1514.9155,103016.778,21114.346,22,0,8,0,3
2022-08-23 22:00:00+00:00,96681.668,34441.971,11408.198,1520.505,95388.464,17233.501,22,1,8,0,3
2022-08-24 22:00:00+00:00,138310.658,25399.45,10930.403,1510.9085,100801.827,18644.216,22,2,8,0,3
2022-08-25 22:00:00+00:00,189684.072,28664.243,12876.695,1481.263,100194.118,21162.494,22,3,8,0,3
2022-08-26 22:00:00+00:00,101602.44,32662.507,12554.253,1524.024,103183.612,21490.193,22,4,8,0,3
2022-08-27 22:00:00+00:00,106690.758,25078.871,12257.994,1527.913,99031.807,17075.771,22,5,8,1,3
2022-08-28 22:00:00+00:00,131827.642,35336.543,12401.603,1472.454,79448.252,10737.506,22,6,8,1,3
2022-08-29 22:00:00+00:00,57546.746,45598.691,12191.411,1520.942,86174.58,8703.458,22,0,8,0,3
2022-08-30 22:00:00+00:00,93821.952,29004.306,12076.689,1544.596,98954.708,16363.841,22,1,8,0,3
